name, math, english, programming_1, programming_2, statistics
Thomas Woods,60,55,37,9,28
Denise Middleton,94,21,80,81,56
Alison Mcdaniel,10,84,82,38,52
Scott Madden,70,60,43,44,80
Ray Swift,33,36,86,30,14
Stephanie Cannon,12,69,76,18,84
Robert Holz,86,5,79,39,55
Billy Kinsey,98,83,57,95,8
Andy Mattson,23,85,61,21,36
Dorothy Watts,7,73,2,71,70
Donald Garcia,17,0,84,5,72
Marisol Hill,72,97,17,59,60
Douglas Postley,52,47,31,30,62
Tyler Adams,22,78,29,25,91
Brad Hatch,69,45,43,3,80
Linda Collins,82,25,64,49,97
Stacey Desai,5,50,81,95,68
Hal Saucier,63,45,3,82,90
Aimee Speck,1,28,43,97,39
Percy Perez,36,37,58,50,77
Yvonne Donahue,71,45,82,90,74
Kimberly Hecht,64,10,12,45,98
Jennifer Alvarez,33,34,19,48,40
Roy Turner,3,92,44,94,44
Jada Miller,38,16,21,37,29
Michelle Springer,43,53,48,31,0
Lorraine Johnson,77,95,74,46,52
Thomas Fraire,41,69,14,72,74
Donald Briggs,48,27,63,3,90
Franklin Jacobs,50,38,78,84,12
James Price,87,85,86,36,95
Wan Davis,17,61,19,26,2
Richard Clark,99,30,14,24,44
David Sweed,97,29,94,99,76
Salvatore Henderson,47,44,86,23,97
Florence Munoz,29,91,73,71,70
Gerardo Durant,69,45,58,79,7
Kathleen Wilson,32,72,34,12,100
Albert Ashman,18,31,56,82,77
David Valentine,40,39,18,9,39
Corie Willis,32,51,86,98,86
Mary Husk,84,9,98,68,24
Corrine Scott,45,60,24,42,6
Lisa Rego,90,44,21,1,52
Janet Chaney,3,76,63,11,1
William Ladwig,74,13,1,96,68
Philip Frautschi,48,49,95,64,30
Dorothy Blaylock,40,27,26,29,61
Rodney Troutman,68,35,40,15,85
Katherine Hoover,100,35,55,91,62
Juan Weimer,1,39,24,80,70
Robert Valenzuela,44,91,60,93,42
Joel Michels,45,20,63,73,47
Rosemary Heller,75,15,62,43,74
David Troy,23,78,33,87,48
Thomas Cleveland,5,66,53,37,55
Susan Mcnabb,91,13,86,97,29
Dolores Potts,9,58,88,6,74
Stuart James,38,40,43,38,34
Lula Davis,57,59,36,83,75
Janet Pring,75,88,34,95,95
Justin Clark,0,54,49,64,10
Kenneth Fielden,65,53,29,2,97
Joseph Reece,69,70,76,41,96
Geoffrey Johnson,81,91,100,75,1
Michael Whitworth,28,26,87,53,87
Glenn Riley,9,89,13,16,31
Jaime Locks,13,22,39,68,36
Christine Farrer,63,85,43,38,61
Sharon Badillo,95,39,65,81,94
John Abrams,94,23,49,70,52
Margie Beveridge,5,17,32,61,9
Pedro Marshall,44,86,12,59,54
Stephen Rouse,7,9,62,38,84
Rose Ogorman,44,98,88,17,82
Eleanor Bushee,18,100,62,91,61
Robert Willemsen,15,57,82,21,43
Robert Cooper,11,60,92,72,35
Ossie Houser,36,30,60,89,40
Kenneth Nutt,74,94,55,24,64
Marsha Reese,62,14,55,82,77
Penelope Benavides,82,24,24,33,38
Gloria Martinez,43,69,15,31,96
Mary Beal,78,10,43,62,16
Monica Rothman,51,20,16,78,82
Nereida Campbell,2,17,11,82,100
Daryl Lenior,100,57,22,44,82
Tamara Haine,11,69,82,86,53
Christopher Cooper,91,56,72,28,28
Richard Albright,12,8,58,41,89
Donna William,49,57,26,44,6
Michelle King,97,33,11,35,57
James Vandergriff,66,34,99,21,7
Fernando Battista,68,95,8,21,88
John Kirby,77,2,37,21,41
Roberta Kennedy,18,22,50,99,33
Cecelia Jacobs,72,12,39,86,21
Martha Hall,23,75,50,77,29
Ronald Asante,41,77,50,17,54
Mark Macias,41,19,74,50,59
Eugene Shepard,41,36,67,51,63
Alvin Alger,36,91,80,65,92
Caridad Mckibben,37,41,53,10,12
Ronald Williams,58,57,73,42,1
William Brackley,82,25,56,12,20
Michael Branham,99,73,89,93,59
Derek Light,94,29,84,9,76
James Molloy,83,76,39,46,99
Earnest Carper,31,24,5,43,80
Sandra Mcneal,82,31,29,49,36
Jeffery Geiger,59,53,99,91,79
Duane Cantu,98,24,37,90,41
Autumn Robinson,89,18,39,69,95
Paul Brown,67,86,47,86,48
William Mccowan,79,8,30,30,68
John Torrez,12,25,20,57,7
George Allen,89,33,59,99,75
Mary Robinson,45,37,82,50,26
Jean Replogle,78,39,0,7,45
Elyse Wilson,43,45,27,54,15
Sandra Culp,26,89,34,28,15
Kenneth Hummel,46,96,1,72,50
Jack Cho,77,1,99,55,45
Wallace Norman,18,51,32,66,57
Adolfo Piper,58,36,100,17,94
Claudine Stoudt,61,22,30,9,30
Tiffany Crane,73,73,71,26,70
Daryl Land,76,22,100,41,74
Andrew Garett,80,21,67,10,18
Edwin Iman,27,81,87,75,45
Robert Sturrock,7,19,16,10,100
David Smith,29,19,64,77,7
Willie Porraz,50,31,68,6,34
Buster Garza,5,77,68,2,100
Gordon Mcmaster,92,76,39,44,86
Miguel Sanabria,7,45,48,35,48
Marvin Mistrot,7,43,87,20,14
Allen Martinez,12,54,53,95,18
Alexander Burnette,43,52,82,36,64
George Mcgraw,99,84,26,65,47
Roy Griffis,57,43,74,21,0
Karen Bates,80,13,44,21,33
Carla Edwards,70,67,95,75,38
Daniel Richardson,54,13,42,38,40
John Tucker,4,76,85,27,38
Herbert Bondurant,15,28,97,36,77
Joan Glover,29,75,8,19,37
Marion Altman,99,83,28,50,42
Mary Thomas,19,43,28,75,97
David Armstrong,77,19,40,20,65
Erin Shiba,12,30,93,94,27
Steven Woodhouse,8,30,66,32,54
Mary Rivera,58,87,84,36,97
Juan Soto,67,76,5,78,6
Ricky Brown,77,77,24,86,26
Scott Hardy,18,71,51,34,57
Patricia Gomez,5,1,32,74,88
Gregory Bedell,77,12,79,67,39
Donna Miller,89,88,71,14,16
Myrtle Bolden,13,47,58,27,35
Kathy Johnson,3,36,84,7,9
Kyla Petch,63,7,100,14,6
Ronald Vaughn,66,47,22,92,54
Patricia Mahoney,55,46,54,47,26
Brittany Talley,36,13,80,20,75
George Brown,87,5,94,3,94
Rick Trilling,32,93,80,44,50
Norman Evans,13,77,36,55,34
Ella Lewis,5,49,77,87,80
Alton Higgins,13,78,90,86,7
Denise Petersen,92,89,1,56,60
Patricia Cole,81,54,28,10,81
Glenn Christopher,57,6,38,38,38
Belinda Mcchristian,5,18,31,71,61
Larry Wilson,15,30,60,14,21
Timothy Mulholland,84,47,53,37,99
Evelyn Carrillo,73,21,1,84,33
Thomas Wicklund,36,32,52,83,43
Timothy John,8,56,89,7,100
Kevin Berger,95,97,99,96,8
Gregory Pranger,91,90,48,97,93
Essie Trujillo,3,30,25,1,11
Mackenzie Rumph,88,86,73,94,75
Jennifer Albano,64,94,88,92,95
Joe Simien,25,58,32,3,2
Richard Keith,17,65,9,43,81
Myrtle Crosby,68,91,94,20,13
Christopher Keene,31,26,8,79,5
Karen Rentfro,84,5,12,96,4
Henry Webster,92,1,41,52,20
Benjamin Odell,42,42,83,14,85
Glenn Peters,54,55,12,78,8
Leo Muir,39,67,88,88,62
Thomas Wickes,93,15,54,26,63
John Mccurdy,12,68,69,97,58
Edwin Tesoriero,80,48,31,84,9
Herman Martin,38,85,15,1,5
Claudia Smith,50,46,62,71,67
Carol Evans,25,84,48,88,76
Jennifer Kimbrough,78,35,60,10,72
Misty Conrad,27,84,29,66,21
Carol Mariani,81,2,86,12,58
Kim Campbell,98,45,41,47,46
Jerry Duffy,65,95,37,22,62
Lloyd Olivas,40,5,56,77,45
Audrey Duff,16,17,96,99,100
Howard Gonzales,76,47,78,11,44
Marc Gustin,97,41,65,67,46
Luciano Underwood,96,9,85,47,98
Candida Rodriquez,30,43,64,10,39
Beatrice Marcus,47,0,56,79,24
Tony Smith,92,55,30,56,57
Cuc Castillo,38,83,19,40,4
Doris Blank,85,14,25,16,16
Luther Darden,38,49,86,66,36
Nancy Gombert,47,18,19,42,86
Robert Coates,29,35,15,35,79
Willie Hourigan,23,89,29,88,90
Jennifer Bigelow,13,28,31,86,18
Patrick Shepard,33,54,33,37,100
Hazel Smith,97,89,98,57,39
Thomas Pickering,29,97,79,21,41
Susan Moore,21,71,9,22,88
Brianna Catania,43,34,19,75,64
Jessie Denson,43,14,59,53,34
Thomas Robinson,69,0,64,56,21
Thomas Dade,50,44,44,49,84
Walter Tatel,88,4,19,17,36
Susan Stocker,100,22,47,78,23
Sheri Valencia,82,32,22,93,88
Kirk Pena,56,25,45,58,96
Miriam Planas,93,70,31,9,37
Robert Davis,89,33,98,98,19
Ricardo Carver,41,59,79,16,81
Brandie Crozier,62,84,6,0,31
Gonzalo Widell,82,72,70,79,67
Harold Mcaulay,29,80,89,27,87
Duane Mcgray,3,7,96,62,38
Carlos Lamar,99,24,85,81,65
Peggy Mercado,50,45,60,12,85
Stuart Stephenson,48,35,33,3,44
Lisa Abbott,85,23,96,43,22
Theresa Dietz,23,90,33,41,71
Denise Abbadessa,84,74,55,9,68
Karen Osborne,30,28,5,3,49
Shirley Curtis,77,54,61,79,79
Mari Rogers,77,48,92,6,4
Florence Newton,96,81,32,37,71
Melody Walker,17,35,57,52,18
Alton Wood,91,23,64,69,10
Debra Urban,14,74,25,87,35
Jacob Poole,90,23,66,52,0
Tonya Flores,76,84,36,4,28
Margaret Amador,51,89,57,45,35
Vincent Valdez,4,51,39,69,26
Bertram Monica,69,57,16,36,86
Katie Hunter,20,99,66,28,71
Hedwig Herring,48,76,11,60,75
Marie Hayes,34,93,36,76,75
Curtis Maldonado,64,38,19,24,37
Stefanie Tobe,48,21,12,30,2
Leroy Weckhorst,63,46,81,88,63
Clotilde Plumley,82,4,65,98,18
Rudy Andrews,28,17,72,11,6
James West,24,74,28,38,93
Theresa Bowman,91,53,58,71,58
Jill Goodell,84,18,78,10,56
Vincent Hodges,97,46,84,29,56
Daniel Neonakis,31,9,34,17,96
Jeffery Lynch,68,36,18,95,83
Ethel Boney,49,59,53,28,75
Trudy Cole,49,74,58,46,5
Antoinette Pinder,61,45,57,48,98
Dylan Farah,91,25,18,79,7
Joe Lacey,57,56,36,40,76
Kristina Fuller,36,0,29,61,47
Ella Martinez,77,78,97,97,26
Linda Rathke,59,99,22,53,26
Harriet Ebeid,56,71,21,71,76
Chrystal Marsalis,96,44,7,83,61
Linda Taylor,25,1,43,24,72
David Lanza,30,50,22,87,54
Grace Bullard,16,8,41,43,71
Mitchell Ditmars,59,95,87,3,32
Jimmy Jones,85,34,40,64,19
Juan Paine,32,12,31,41,95
Patricia Dardy,83,49,54,1,37
Linda Warren,12,44,4,28,49
Robert Holdridge,78,59,48,30,38
Rudolph Melcher,98,65,40,96,21
Nancy Mauldin,10,24,99,97,41
Raymond Allyn,25,68,8,30,93
David Price,25,83,44,51,62
Ricky Simon,1,14,49,96,17
Cecil Mattingly,37,36,93,57,37
Annette Snider,34,51,27,55,96
Darcy Davis,46,79,76,6,79
Dennis Mclaughlin,82,63,70,85,39
Roberto Hanover,21,100,36,76,30
Ruth Eckenrode,83,70,98,26,78
Calvin Leonard,70,29,20,95,43
Charles Williams,83,30,35,92,40
Rickey Quinton,56,14,67,60,66
Leslie Roberts,75,10,100,94,75
Alex Duncklee,16,79,40,99,61
Eugenia Zamora,91,96,47,18,38
Amy Osborne,29,40,72,30,63
Kathleen Jackson,72,74,16,81,68
Ryan Prochak,50,34,29,17,0
Carolyn Fordham,89,81,87,83,73
Veronica Smith,96,0,41,74,4
Kimberly Grayson,90,28,63,45,68
Joanne Salstrom,93,3,80,63,71
William Bowman,23,88,97,50,62
Martin Arnold,43,69,20,67,54
Robert Gomez,90,73,24,95,6
Mark Houle,92,99,87,82,85
Krystal King,92,1,15,12,75
Rudy Littlefield,4,87,44,61,19
Michelle Wells,75,1,59,36,89
Catherine Shannon,70,100,17,47,37
Willis Golden,19,42,87,29,30
Glenda Archut,32,70,4,0,61
Lester Crownover,4,26,94,31,81
Alfred Brown,25,29,50,68,84
Anna Savoie,4,68,100,71,97
Catherine Brown,88,20,8,19,39
Sharon Buettner,7,3,21,32,78
Curtis Nicklas,51,22,10,13,45
Margarita Carrington,98,32,56,84,13
John Nine,24,34,98,3,95
Denise Powell,93,60,1,12,56
Carolyn Paulsen,91,73,56,64,17
Lisa Keane,36,51,74,85,58
Jennifer Moreno,31,34,59,59,23
Vanetta Musick,44,81,23,64,2
Palmer Terry,78,59,70,73,67
Carl Sonoski,3,100,86,49,7
Timothy Merna,85,33,54,67,51
Alice Fray,13,79,57,75,33
Faith Reddout,43,51,32,85,31
James Trias,31,11,32,3,7
Isaias Nolie,18,0,41,76,30
Mike Schooler,78,34,6,62,10
Ivonne Allen,91,70,27,38,82
Ella Miller,63,37,100,97,4
Justin Hilton,5,2,55,28,13
Elizabeth Louie,10,15,49,19,67
Edna Duncan,76,76,97,88,22
Ricky Dean,52,33,59,25,68
Stephen Rosemond,40,15,74,1,85
Linda Johnson,53,53,23,8,100
Ruby Pearson,30,4,42,50,32
Paul Favreau,58,41,95,5,3
Mark Sanchez,34,3,92,54,26
Pamela Mckinney,22,62,57,70,15
Alice Dominguez,59,61,35,30,98
John Iacobelli,75,10,62,76,19
James Roane,2,58,53,26,26
Shirley Ownby,71,25,98,36,66
Frances Span,33,59,88,2,19
Mary Hooper,49,10,54,37,19
John Feldkamp,63,42,74,24,84
Mirta Jones,100,63,19,67,53
Myrna Davis,58,11,44,1,73
Tiffany Ritschard,78,81,0,78,62
Giselle Butt,78,80,69,35,98
Cheryl Webb,92,77,95,34,99
Jackie Zimmerman,86,95,13,37,77
Kristy Cucuzza,80,8,88,87,64
Diane Nunez,20,69,14,22,20
Edward Burnett,71,78,32,49,35
Tammy Ford,81,24,66,29,73
Dawn Francis,59,91,3,87,10
Bernard Tilton,58,99,12,95,59
Mary Rivera,4,24,36,71,96
Carol Schmitz,42,7,10,71,49
Charles Rodriguez,58,59,88,57,94
Maribel Lytle,82,42,18,24,19
Steven Mccrory,90,45,29,80,23
Terry Beebe,13,15,21,44,66
Jose Defelice,67,65,18,42,95
John Song,77,75,59,7,3
Sandra Myers,39,31,81,89,66
Joseph Cantrell,61,88,26,28,27
Robert Taylor,69,80,56,24,39
Jonathan Easter,64,18,19,35,69
Felicia Skidmore,44,25,48,77,39
Dianne Clark,8,41,6,81,70
Anna Crouse,73,80,49,49,70
Rita Jackson,88,51,19,91,33
Fletcher Perryman,76,49,78,2,26
Theresa Morrissey,19,48,59,28,17
Peter Manzano,26,3,58,86,80
John Blair,55,4,85,39,97
Richard Tram,25,95,49,91,41
Frank Carlson,46,41,44,82,69
Cathy Clark,100,97,5,34,88
Ben Walker,60,27,66,81,10
Anthony Lovisone,87,95,95,14,61
Kimberly Pointer,95,59,99,87,32
Darius Johnson,16,30,47,16,94
James Caldwell,58,7,22,1,76
Allison Williamson,53,27,37,24,0
James Porter,45,55,67,32,23
Vilma Bonds,37,15,29,72,97
William Duncan,65,49,48,73,6
Aaron Meissner,32,47,15,50,5
Carmen Munsey,97,84,0,84,11
Andrew Perez,38,58,79,19,24
Michael Maxwell,31,74,90,10,63
Alvin Case,77,91,42,79,55
Brenda Scantling,40,63,29,21,86
James Brenneman,72,34,11,18,74
Dale Smith,31,95,22,20,31
Clarence Shemwell,57,45,16,69,5
Todd Francis,19,28,25,9,60
Sam Kelly,79,93,77,8,80
Marie Shirley,90,83,0,12,90
Andrea Mcbee,90,22,62,21,12
Pamela Cook,61,22,65,13,56
Carl Wood,86,18,99,68,46
Louis Cox,90,53,14,94,55
Thomas Barnes,28,73,33,35,74
Louis Barker,87,80,45,32,9
Sharon Moser,4,31,55,49,75
Wendy Roberts,18,76,79,14,75
Donald Richardson,76,81,39,93,33
Mark Tully,4,12,8,26,56
Jasper Docken,81,38,23,44,83
Jose Mayberry,11,42,26,78,20
Ernesto Waterson,4,36,77,5,49
Heath Ware,13,62,97,10,45
Charlie Montgomery,26,96,19,77,73
Dennise Granby,65,1,15,92,78
Alyssa Mcclure,96,49,30,22,13
William Ybarra,45,23,13,35,90
Hope Powell,74,93,83,42,19
Jeremy Maxwell,27,17,52,90,20
Ashley Harper,90,45,59,74,16
Joseph Sanzotta,55,14,84,91,80
Cynthia Hughes,81,8,93,12,47
Thomas Watt,91,18,68,61,43
Gertrude Villanueva,45,45,30,84,33
Russ Sams,57,72,75,92,78
Eddie Hart,94,91,19,61,1
Jeremy Coggin,36,60,82,54,1
Elizabeth Cunningham,68,95,67,24,72
Albert Carlson,24,77,14,58,33
Hortense Fisher,61,44,7,45,10
Georgia Wolfgang,23,0,38,58,86
Kay Torres,89,34,86,62,52
Cheri Meaney,5,32,99,79,22
Sandi Wycoff,4,10,6,7,48
Elmo Trover,27,6,26,46,70
Ruth Apple,20,16,45,64,36
Reva Carranza,96,78,18,9,18
Tracy Dolney,20,66,15,95,3
David Swain,91,69,62,98,100
Bryan Alcaraz,27,66,66,67,57
Lewis Evans,67,54,28,16,97
Jill Azcona,51,7,48,54,27
James Rodriguez,8,45,73,100,86
William Burk,23,97,20,67,15
Arthur Mattews,43,2,43,89,50
Patricia Sinnott,1,46,44,21,62
William Wilson,75,45,92,55,34
Paul Quintero,84,92,30,38,40
Darla Tilley,13,94,60,28,81
Mario Thompson,27,10,76,4,53
Daria Tabb,100,31,40,32,70
Diane Nooner,87,64,65,96,36
Ariana Gore,3,17,71,70,74
Herman Cieslak,3,68,69,99,90
Gilma Ramos,46,85,33,98,30
Tammy Anderson,64,94,92,52,46
Richard Gordan,46,9,10,32,17
Yvette Landry,75,98,81,36,65
Reginald Roberts,54,85,61,96,35
Donald Cabello,56,10,91,75,77
Amy Mclarty,7,19,79,39,45
Roy Foreman,75,85,6,71,77
Trina Johnson,65,79,28,64,45
Deanna Paulson,4,46,53,91,68
Ursula Phillips,88,24,43,89,3
Delmar Seward,34,96,89,74,28
William Starkey,24,83,73,44,0
Helen Price,4,65,100,100,19
Julia Bourne,16,94,46,31,54
Megan Kovacs,54,2,7,57,94
David Roland,64,70,11,73,33
Marsha Villa,40,64,64,14,22
Dee Kunze,64,75,16,32,56
Mary Westphal,88,42,50,80,14
Elizabeth Helm,81,19,64,82,64
Martin Taylor,6,36,9,67,20
Vickie Ladner,93,16,33,55,0
Lisa Norris,47,4,54,33,49
Peter Anselm,48,56,99,10,33
Angie Gates,55,27,68,0,21
Amos Garner,95,68,48,64,81
Ralph Hunter,98,35,5,36,64
Ann Duckworth,50,89,91,96,57
Allen Sheller,92,25,65,57,85
Roy Bain,50,14,78,32,97
Christian Langdon,23,87,31,57,32
Margene Castellon,82,68,57,48,35
Vicky Mccary,76,6,58,44,57
Ronald Sawer,68,71,63,96,40
William Jackson,18,46,52,40,60
Edward Lefebvre,85,38,16,4,71
Justin Bloom,34,35,27,78,93
Bianca Crenshaw,53,6,66,71,37
George Runk,14,63,87,72,47
Carlton Proffitt,79,3,33,94,15
Mary Hornback,91,79,85,61,53
Dorothy Bonds,35,22,32,29,3
Michael Yao,25,40,89,9,95
Brian Polk,28,41,33,44,41
Phyllis Jaramillo,50,66,62,92,12
Gladys Luckie,85,24,53,1,56
Alberta Wallace,54,9,10,87,92
Elizabeth Rice,41,6,78,54,6
Barry Moore,29,24,44,56,95
Carl Barredo,96,92,43,36,21
Andrew Davis,58,29,98,64,29
Justine Bursey,93,0,10,15,39
Marian Williams,78,51,57,46,83
Lawrence Murphy,72,100,16,15,54
Melissa Pippin,89,67,56,81,98
Albert Warner,45,90,68,43,4
Margaret Gallardo,91,79,21,46,66
Ann Hunt,85,37,45,50,62
Michael Pritchard,33,74,91,28,62
Latanya Stebner,52,5,78,36,31
Mark Galloway,65,34,28,20,1
Lottie Jackson,68,75,80,8,38
Benita Powers,49,99,50,40,67
Michelle Lowe,19,9,75,92,12
Dawn Jackson,2,39,79,3,34
Rebecca Sanders,84,48,72,92,50
Timothy Caretto,82,49,61,63,2
Casey Berg,1,56,56,84,17
Therese Farfalla,19,87,47,25,27
James Murray,95,18,54,10,82
Therese Walsh,59,55,37,82,58
Mary Mcpherson,4,29,66,60,82
Denise Oneil,4,15,82,27,38
James Mcgowan,64,94,38,72,22
Eric Fortney,51,55,4,10,35
John Mcdonald,82,86,15,21,42
Timothy Jeffries,97,28,30,45,97
Jeremy Wilson,21,55,2,81,66
Lamont Fisher,71,30,22,38,52
Wendy Mitchell,31,7,17,94,31
Consuelo Wilson,87,45,70,95,25
Leo Racicot,2,84,60,100,93
Tonja Weber,91,68,80,19,1
Cary Roberts,73,15,27,31,40
William Ayotte,31,58,35,12,24
Emma Courtney,83,56,76,41,60
Ricardo Smith,37,93,6,34,33
Garret Meadows,91,61,40,76,16
Matthew Smith,23,26,29,68,84
Pennie Schroeter,90,95,1,46,37
Ouida Larson,54,74,80,60,100
Valerie Walker,56,20,57,88,54
Katherine Tijerina,33,76,97,21,43
Dana Peterson,89,48,33,53,18
Gillian Calloway,59,12,26,75,40
Richard Wynne,90,7,44,60,64
Betty Lee,35,2,11,21,92
Eric Ruvalcaba,78,51,22,5,12
Alvin Adams,92,45,89,26,92
Ryan Guerrero,10,11,73,44,72
Carl Gossett,14,35,22,58,34
Bruno Lawson,83,68,23,35,50
Kim Mcburney,43,10,76,35,78
Joseph Wilson,32,97,14,73,25
Willie Scott,0,21,95,3,15
Joyce Taylor,28,61,26,26,58
John Perdue,49,23,70,22,12
Bernard Wilkinson,54,45,13,17,82
Luella Mancini,30,48,33,1,52
Lela Lugo,58,79,61,16,23
Cody Atkinson,92,40,50,19,38
Martha Harshbarger,23,21,93,62,83
Richard Helton,58,52,95,93,65
Robert Hobart,52,91,62,0,16
Helen Oliver,27,18,64,61,45
Virginia Allen,97,26,3,23,55
Marian Roach,77,0,35,32,22
Jesse Curtis,20,98,19,37,89
Alan Rodriquez,7,52,53,21,6
Alice Davis,69,33,14,83,93
William Korth,6,68,3,27,51
Jermaine Garrett,18,36,37,28,21
Jacqueline Dixon,83,8,20,67,23
Robert Cheng,50,94,92,25,27
David Brei,31,41,59,28,47
Estrella Cordier,19,35,11,19,2
Mary Ford,7,67,91,79,14
Richard Cassidy,18,96,30,100,84
Edward Carvalho,85,18,4,9,13
Denise Hernandez,49,24,72,10,72
Lisa Peters,87,1,35,97,66
Dwayne Replogle,98,47,45,46,75
Daniel Weiss,32,83,79,82,52
Robert Munguia,47,76,9,91,70
Elaine Henry,90,47,13,5,67
Jillian Mcclure,60,79,52,35,46
Linda Cochran,42,0,32,35,55
Anthony Leth,96,24,40,78,49
Eileen Williams,75,82,72,81,5
Charles Holman,61,50,55,86,7
Jose Staley,97,9,57,92,14
Gary Mullen,71,45,85,26,46
Jessica Johnson,56,37,42,2,91
Raymond Tharpe,39,1,9,39,39
Jacque Bishop,91,87,86,1,52
Evan Nicholson,68,21,72,63,91
Clay Kelly,58,68,21,29,62
Renee Bauer,78,49,49,8,92
Diana Mccauley,41,61,81,61,77
Bradley Underwood,96,11,62,84,72
Linda Molina,8,96,60,58,30
Ann Johnson,19,12,0,31,32
Sarah Cardamone,10,82,34,79,98
Maude Kamai,58,56,58,30,2
Tyler Glass,92,25,74,90,97
Sarah Allison,53,91,23,77,10
John Johnson,55,3,47,42,22
Kenneth Chavarria,46,6,42,49,77
Matthew Willingham,7,23,44,79,17
Courtney Taylor,31,0,10,90,57
Booker Vanhofwegen,82,27,18,1,82
William Strong,51,57,18,23,54
Sophia Jackson,95,41,8,75,2
William Warden,6,27,27,11,22
Bobbye Howard,14,35,95,17,65
Curtis Saavedra,57,65,30,64,32
Corey Mayer,59,45,95,20,80
Lynn Schramm,55,85,52,100,8
Chad Hill,52,21,59,56,46
Larry Board,47,11,65,2,64
Michelle Hansen,71,92,35,15,36
Garret Tara,78,87,49,28,39
Kathleen Guarino,70,6,39,48,26
Patricia Snyder,44,49,73,33,95
Ken Larsen,8,32,42,1,47
Robert Murphy,63,24,37,2,7
Ralph Mccauley,73,36,7,6,96
Rickey Sauve,44,31,8,97,63
Ronald Wade,2,28,41,25,59
Damian Bumpus,33,91,36,27,47
Robert Spencer,46,21,88,89,40
Michael Wicks,47,86,93,0,71
Derrick Dudley,74,68,81,43,22
Juan Griffin,22,44,18,87,4
Cassandra Twitt,100,56,67,30,27
Sherri Mercer,7,29,80,16,97
Jeffrey Fennell,100,39,34,56,23
Addie Rodriguez,84,100,93,14,72
Kenneth Herman,22,78,60,77,19
Richard Frank,96,7,3,85,86
Anna Nkomo,42,82,44,53,59
Julie Leggett,69,57,77,88,15
Kayleen Nagy,14,36,68,96,98
Charles Cooper,100,29,62,79,15
Jason Roman,10,24,73,24,17
Roger Cocker,12,79,0,89,76
Neva Pecci,48,10,30,26,87
Christie Jensen,80,31,79,21,71
Janis Galvan,85,16,96,32,32
Mary Owens,25,93,51,75,33
James Bahena,82,95,53,38,40
Phyllis Nighman,19,33,62,47,100
Wendy Dasher,80,80,81,76,15
Rachel Gonzalez,25,76,53,21,53
Maurice Tuholski,35,14,28,25,55
Mabel Spencer,70,43,64,73,97
Kathleen Fernandez,29,4,45,27,55
Scott Enge,26,42,69,63,82
Marjorie Ragsdale,70,46,22,23,21
Elizabeth Cole,61,0,14,49,25
John Collins,11,78,87,79,92
Milton Huntley,2,68,97,89,33
Marie Johnson,39,6,55,13,26
Daryl Kennedy,84,7,11,10,58
Andrea Young,76,72,52,30,99
Kenneth Burt,7,39,58,72,56
Gladys Carlson,28,77,2,48,23
Steve Johnson,58,97,64,52,80
Adelle Espinoza,67,83,26,70,0
Sabrina Benefield,76,89,50,84,67
Megan Thompson,79,78,94,86,81
Margaret Dennig,21,52,14,94,100
Marlene Wilson,4,40,83,93,30
Brandon Bell,51,27,96,44,4
Sammie Onell,59,94,6,27,83
Leslie Kingsley,12,0,90,87,48
Brian Hudson,70,45,24,56,82
John Wilcox,6,25,88,86,17
Dolores Escobedo,93,39,92,68,92
Levi Fields,30,44,64,47,24
Edwin Stern,66,82,74,79,76
Daniel Parga,42,14,67,98,88
Gloria Allbritton,3,26,5,61,93
Mamie Coppedge,62,40,33,55,11
Erika Carter,50,59,83,71,25
Joshua Williams,0,65,83,80,95
Robert Maybury,0,37,35,24,93
Mark Murdock,55,57,17,23,89
Virginia Mayes,94,18,48,31,44
Kevin Wallace,76,65,54,89,74
Julie Peterson,62,17,83,29,15
Peggy Pierson,47,22,11,5,25
Randy Clothier,8,91,54,91,6
Dale Pierce,80,47,60,72,32
Jennifer Flora,64,28,63,54,73
Bernadine Geppert,43,12,36,98,47
Doris Gartner,27,63,51,23,70
Larry Lane,80,73,27,73,60
Andrea Fielding,45,44,53,96,97
Mario Allison,49,72,30,100,19
James Brauer,98,40,59,18,93
Linda Hackney,92,94,24,69,100
Betty Burns,47,0,80,18,17
Edward Taylor,27,94,66,61,20
Christine Barron,39,85,86,0,41
Audrey Eastes,59,43,7,36,15
Rachel Credit,26,60,6,5,10
Eva Crandall,26,43,28,9,78
Daniel Artis,42,30,68,73,88
Stephen Nguyen,78,65,79,26,79
Edward Mcclure,65,44,52,99,87
Maureen Baker,87,90,39,61,57
Stella Fortin,10,89,85,19,27
Caroline Phillips,16,82,95,29,45
Josie Whitmore,84,23,73,77,65
Hugo Woods,78,32,13,30,100
Jessica Mcguire,87,14,66,13,49
Donna Adams,52,28,13,15,71
Stephanie Stephens,84,15,15,56,1
Kathryn Saucier,72,69,22,7,24
Luz Pratt,89,27,13,64,42
Eric Holder,90,26,90,13,6
Edith Shirley,95,66,26,14,68
Pamela Leneave,82,42,78,33,63
Carmen Becker,51,12,73,36,9
James Lopez,7,45,6,63,53
Sarah Post,73,47,87,54,92
Victoria Jennings,53,77,46,54,92
Jordan Fairhurst,11,58,80,79,64
